class,gender,age,onset_duration_positive,onset_duration_negative,onset_duration_full,onset_duration_ratio_positive,onset_duration_ratio_negative,onset_maximum_amplitude,onset_mean_amplitude_full,onset_mean_amplitude_positive,onset_mean_amplitude_negative,onset_std_amplitude,onset_total_amplitude_positive,onset_total_amplitude_negative,onset_net_amplitude,onset_amplitude_ratio_positive,onset_amplitude_ratio_negative,onset_maximum_speed_positive,onset_maximum_speed_negative,onset_mean_speed_positive,onset_mean_speed_negative,onset_maximum_acceleration_positive,onset_maximum_acceleration_negative,onset_mean_acceleration_positive,onset_mean_acceleration_negative,onset_net_amplitude_duration_ratio,onset_left_right_amplitude_difference
0,0,42,0.68,0.84,1.52,0.4473684210526316,0.5526315789473685,0.012983328221312151,-0.0014257658539753304,0.007372728781528435,0.008684143973571267,0.009159762017129178,0.1253363892859834,0.1823670234449966,-0.057030634159013216,0.4073285641312107,0.5926714358687892,0.6491664110656076,1.2086496132833815,0.36863643907642174,0.4342071986785634,1.626983242177718,0.4246776392955217,0.6139639143785482,-0.553506825355211,-0.07504030810396475,0.0032334855654220286
0,0,10,1.2,1.68,2.88,0.4166666666666667,0.5833333333333334,0.011179681046274398,-0.0002835673335272733,0.004498189772738967,0.003726114536434328,0.004919364938131636,0.134945693182169,0.15649681053024178,-0.021551117348072774,0.46302681133747925,0.5369731886625209,0.55898405231372,0.521880566906377,0.22490948863694837,0.1863057268217164,0.8376102310413747,0.360435602668982,0.3240798094747025,-0.26610516114165683,-0.014966053713939427,0.027624735638429796
1,1,13,0.48,0.68,1.16,0.41379310344827586,0.5862068965517241,0.027825606506849926,0.0002211402855357138,0.01102396848308157,0.007404385500967244,0.011734451494663338,0.13228762179697884,0.12587455351644314,0.0064130682805357,0.5124206194667168,0.48757938053328315,1.3912803253424963,1.1817695969573758,0.5511984241540785,0.37021927504836216,2.1681567425166195,0.7096555881228941,0.7062527172662071,-0.5296910005489116,0.011057014276785689,0.03660028466155719
1,1,21,0.28,0.12,0.4,0.7,0.3,0.011976226472269702,0.0002058534402649667,0.0033871853335308527,0.007148636497267112,0.006229279749357483,0.02371029733471597,0.021445909491801335,0.0022643878429146336,0.5250728305370516,0.4749271694629485,0.5988113236134851,0.5795316420481283,0.16935926667654264,0.3574318248633556,1.1783429656616136,-0.09946725284602081,0.2001371092677647,-0.4516357389589423,0.011321939214573168,0.0
1,0,42,1.24,1.04,2.28,0.543859649122807,0.45614035087719296,0.03335267557109678,-0.00018635927328253352,0.009079950862821031,0.011234652127867555,0.01214018904197535,0.28147847674745197,0.2921009553245563,-0.010622478577104355,0.4907401852444992,0.5092598147555009,1.667633778554839,1.2282207759835462,0.45399754314105156,0.5617326063933776,1.9836843434020153,0.47196216047413675,0.6566695674812653,-0.7422633471258252,-0.009317963664126627,0.004542269335365452
0,0,11,0.2,0.32,0.52,0.38461538461538464,0.6153846153846154,0.013891493114483927,-0.0011785311598056707,0.006769146004737875,0.0061458293876453865,0.00827208127661106,0.033845730023689374,0.04916663510116309,-0.015320905077473718,0.4077191388630433,0.5922808611369567,0.6945746557241963,0.8073579571108325,0.3384573002368937,0.3072914693822693,1.1209765807827274,0.7574294088667819,0.35144404252845735,-0.15558673512676147,-0.05892655799028353,0.0003472772256637532
1,0,46,0.44,0.52,0.96,0.4583333333333333,0.5416666666666666,0.007734753128209537,-0.0014156161230816117,0.00333629848305933,0.005436466943662409,0.005690582574194188,0.03669928331365263,0.07067407026761131,-0.03397478695395868,0.34179134850135157,0.6582086514986484,0.38673765641047686,0.7813473233363045,0.1668149241529665,0.27182334718312046,0.9094292677445395,0.12769074233687783,0.41522362350838043,-0.3053854758691592,-0.0707808061540806,0.03819738397101702
1,0,43,0.84,1.08,1.92,0.4375,0.5625,0.016189551348183312,-0.0007733155133463354,0.005583924755051775,0.005803759668027792,0.006932554910754333,0.11726241985608728,0.1567015110367504,-0.03943909118066312,0.42802138031066234,0.5719786196893377,0.8094775674091657,1.0216771528431854,0.27919623775258884,0.2901879834013896,1.831154720252351,0.19844605390384878,0.4322265696854292,-0.3762074668957754,-0.04108238664652408,0.02399641236041694
0,1,65,1.96,2.0,3.96,0.494949494949495,0.5050505050505051,0.018117533253790133,-0.0002598279354029526,0.006710851075615893,0.007101486483617538,0.008321840927811247,0.3288317027051789,0.3550743241808768,-0.02624262147569789,0.4808141612706755,0.5191858387293246,0.9058766626895066,0.9101411120394969,0.3355425537807947,0.35507432418087703,1.699427494025696,0.3365403032935955,0.5338995607164558,-0.5418037484894365,-0.01325384923015045,0.01054995384905294
1,0,39,0.4,0.76,1.16,0.3448275862068966,0.6551724137931034,0.02531197116515227,-0.002625080528831922,0.009857291657728046,0.009332912233802008,0.011273150336425513,0.09857291657728047,0.17732533244223814,-0.07875241586495767,0.3572799643621764,0.6427200356378237,1.2655985582576135,1.2008457967891655,0.4928645828864024,0.4666456116901003,1.8275398122680975,0.8604620714704678,0.8089068133361856,-0.44928898956672564,-0.1357800273533753,0.020363577020259184
0,1,13,0.68,1.12,1.8,0.37777777777777777,0.6222222222222222,0.02110298674018747,-0.0013335595247565496,0.005951897996363767,0.005756873019722456,0.007558339383913999,0.10118226593818404,0.16119244455222878,-0.06001017861404474,0.3856403147584654,0.6143596852415345,1.0551493370093736,0.9832632933132385,0.2975948998181883,0.28784365098612286,1.3717750038546557,0.5592540426233874,0.46884743946987395,-0.2768935573780395,-0.0666779762378275,0.04429796799055248
0,1,12,1.0,0.96,1.96,0.5102040816326531,0.4897959183673469,0.01270794491947505,-0.0005300960766500178,0.0033917926993399807,0.004747920904135437,0.005000306921648416,0.08479481748349951,0.11395010169925049,-0.029155284215750976,0.42665149797127117,0.5733485020287289,0.6353972459737525,0.6481702176467221,0.16958963496699903,0.23739604520677185,1.1249928083831668,0.02441426285910986,0.2596588631478471,-0.3714695986351219,-0.029750290016072423,0.00134847935811817
1,0,29,0.4,0.6,1.0,0.4,0.6,0.061246364548427995,-0.0018010204573458742,0.023535002557182026,0.018691702467031144,0.02763726690926857,0.23535002557182025,0.28037553700546713,-0.045025511433646886,0.45634741158782555,0.5436525884121745,3.0623182274214,2.9347666774550447,1.1767501278591013,0.9345851233515569,3.5356712877755383,1.8937826497887045,1.9432183509035903,-1.3113173793337352,-0.09005102286729377,0.03715728752538098
0,0,26,0.8,0.84,1.64,0.4878048780487805,0.5121951219512195,0.022766423352866216,-0.0016884223445855786,0.007421166623445016,0.010364221361757575,0.011415031373003764,0.14842333246890038,0.21764864859690908,-0.0692253161280087,0.4054484914053502,0.5945515085946498,1.1383211676433107,1.2822525742351036,0.3710583311722508,0.5182110680878785,1.7452939334839672,0.941686776667993,0.7005720020076618,-0.6722250267892257,-0.0844211172292789,0.03125928511239245
0,0,25,0.4,0.52,0.92,0.43478260869565216,0.5652173913043478,0.012003913761399143,-0.0010924638252911164,0.006623958052073111,0.007028172961725137,0.007942183232824565,0.0662395805207311,0.09136624850242678,-0.025126667981695675,0.4202863620672187,0.5797136379327812,0.6001956880699572,0.816171311888194,0.3311979026036555,0.3514086480862568,1.0264330356219284,0.3332375232465858,0.39903433705744096,-0.33676391534567035,-0.054623191264555816,0.008311583348888572
1,1,36,0.36,0.36,0.72,0.5,0.5,0.01822601182814715,-0.000713772838137223,0.008890766335717904,0.010318312011992351,0.012683935824573547,0.08001689702146114,0.09286480810793116,-0.012847911086470015,0.4628419008337115,0.5371580991662885,0.9113005914073574,1.4098919473806828,0.4445383167858952,0.5159156005996175,2.2160216515347373,0.8685771263954839,0.7928639169198632,-0.8639216141886099,-0.03568864190686115,0.03126719408874834
0,1,8,0.96,1.04,2.0,0.48,0.52,0.01464736509982531,-9.735271212296403e-05,0.005626840548483198,0.0053887120843842656,0.006621196203821216,0.13504417316359676,0.1401065141939909,-0.00506234103039413,0.4908007843283796,0.5091992156716205,0.7323682549912656,0.7215967321362315,0.2813420274241599,0.26943560421921325,1.453964987127497,0.349200420211876,0.45848254481681233,-0.42246509645856417,-0.00506234103039413,0.004290876278703877
1,1,14,1.28,0.8,2.08,0.6153846153846154,0.38461538461538464,0.03328373240078726,0.0012275993746558886,0.007430082147507379,0.008573613124440906,0.010737153947468756,0.23776262872023612,0.1714722624888181,0.06629036623141801,0.5809930527130374,0.41900694728696275,1.6641866200393631,1.6822113792711404,0.371504107375369,0.42868065622204526,1.3159840473255067,0.6927907637597662,0.2901100544474115,-0.4246829462373561,0.06374073676097886,0.019871084199478986
1,1,15,0.4,0.6,1.0,0.4,0.6,0.010082915854052604,-0.001913787977430535,0.0030941054943616096,0.005379969490454,0.005426380321987212,0.030941054943616098,0.08069954235681001,-0.049758487413193914,0.27714877644691716,0.7228512235530828,0.5041457927026303,0.6302615507892045,0.15470527471808052,0.26899847452270004,0.7803402046473549,0.43084759323242655,0.26722248912825425,-0.22610355186194742,-0.09951697482638783,0.03846380758378807
0,1,32,0.6,0.84,1.44,0.4166666666666667,0.5833333333333334,0.012116332691594012,-0.0007475027805353313,0.004291465317484104,0.004382361078193753,0.005453892686850086,0.06437197976226156,0.09202958264206881,-0.027657602879807258,0.4115814367368446,0.5884185632631553,0.6058166345797006,0.5708615400550732,0.2145732658742052,0.21911805390968764,0.9295624904661237,0.5442798599439678,0.3402000106281258,-0.2576116456012011,-0.038413337333065636,0.020756504174118007
1,1,47,0.76,0.8,1.56,0.48717948717948717,0.5128205128205128,0.013807974930766215,0.0002623616208593726,0.006914804199189102,0.00605745882855387,0.007464347396206936,0.13138127978459294,0.1211491765710774,0.010232103213515531,0.5202591468791082,0.4797408531208917,0.6903987465383108,0.7168811878499506,0.34574020995945504,0.3028729414276935,1.1864078305834025,0.19475259114639792,0.41005033633885635,-0.40241441627365376,0.013118081042968629,0.0010412619279690533
1,0,74,0.6,0.56,1.16,0.5172413793103449,0.4827586206896552,0.023477552373919797,-0.0004678815127550487,0.008850572987378302,0.010518780121862933,0.011942934983713188,0.13275859481067454,0.14726292170608107,-0.014504326895406539,0.474101406427926,0.525898593572074,1.1738776186959898,1.1013342153307097,0.4425286493689152,0.5259390060931467,1.8129571587308837,0.8764369529259532,0.5609581609396024,-0.6515072596756594,-0.02500746016449403,0.04452475122507413
0,0,43,0.6,0.88,1.48,0.40540540540540543,0.5945945945945946,0.020892218221609166,-0.0007182395002339178,0.007089378543037668,0.006139557188860079,0.008072439159931248,0.10634067814556503,0.13507025815492174,-0.028729580009356714,0.4404965233770588,0.5595034766229412,1.0446109110804582,0.7899324036317129,0.35446892715188344,0.30697785944300393,1.7615371762361387,0.4021059365276608,0.4738550456613445,-0.3631498486294681,-0.03882375676940097,0.03007549899694296
1,1,9,0.76,0.84,1.6,0.475,0.525,0.02369506468591287,-0.0008575598188320972,0.007148702249969898,0.008142156920073527,0.009706671363382019,0.13582534274942806,0.17098529532154408,-0.035159952572116016,0.4427008906973057,0.5572991093026943,1.1847532342956435,1.255475200329096,0.35743511249849497,0.40710784600367633,1.3341448622264052,0.6158288205818485,0.5585912488817276,-0.5167674135954495,-0.04394994071514502,0.0035589731036119064
1,0,10,0.4,0.4,0.8,0.5,0.5,0.01598506073369621,-0.0001979154237898533,0.006984744067765569,0.0074003664577242615,0.008815422257525603,0.06984744067765569,0.07400366457724261,-0.004156223899586919,0.4855537296977237,0.5144462703022763,0.7992530366848105,0.9115893783835483,0.3492372033882785,0.37001832288621306,1.6173729548419626,0.40849413420177005,0.3613889247136737,-0.43820224132812785,-0.010390559748967299,0.04821655761909005
0,1,33,1.56,1.28,2.84,0.5492957746478874,0.4507042253521127,0.021032715632495785,-0.0005505658317775968,0.006024441670162126,0.008581061407009684,0.009050839314383148,0.2349532251363229,0.2745939650243099,-0.03964073988798697,0.4611019934429524,0.5388980065570477,1.0516357816247892,1.3749432009561051,0.3012220835081063,0.4290530703504841,1.8125189342462946,0.7392467872208208,0.356198703223734,-0.4659889404830442,-0.02791601400562463,0.01539853457346056
0,1,70,0.4,0.48,0.88,0.45454545454545453,0.5454545454545454,0.015576479105232272,0.00026727423760786764,0.006515143987209709,0.004894738180792356,0.007243196272513792,0.0651514398720971,0.05873685816950827,0.006414581702588823,0.5258885698003318,0.47411143019966817,0.7788239552616136,0.6674088095249566,0.32575719936048547,0.24473690903961778,0.8242586507943879,0.2386184724660484,0.36803770168463895,-0.385423297105854,0.01457859477861096,0.04717400638169684
0,1,43,1.64,1.56,3.2,0.5125,0.4875,0.017501134470162855,-0.0008427155015750976,0.0046780150560535964,0.006732992805910401,0.007709767724129643,0.19179861729819742,0.2625867194305057,-0.0707881021323083,0.4221056486528159,0.577894351347184,0.8750567235081428,1.2934378261996657,0.23390075280267983,0.3366496402955201,1.3650092595665804,0.6819101958501183,0.3520328970854319,-0.4065148409470774,-0.044242563832692684,0.018327549870634265
0,0,11,1.08,1.24,2.32,0.46551724137931033,0.5344827586206896,0.01814497102241816,-0.00036323040117993875,0.006310423650424741,0.0062226362398265875,0.007429129724703624,0.17038143856146803,0.19290172343462422,-0.022520284873156188,0.46900450223261597,0.5309954977673841,0.9072485511209081,0.7702660672299619,0.3155211825212371,0.31113181199132933,1.556455066195999,0.42279159323249726,0.40079281179751375,-0.42534480399724617,-0.01941403868375533,0.025345711699762713
1,0,44,0.24,0.48,0.72,0.3333333333333333,0.6666666666666666,0.007196334750932121,-0.0051954905140250505,0.0030547567538540417,0.009753571690800017,0.008336749430539265,0.01832854052312425,0.1170428602896002,-0.09871431976647596,0.13539448076244942,0.8646055192375506,0.35981673754660604,1.2589269476721117,0.15273783769270208,0.48767858454000085,0.6164899260397914,0.7303204797315104,0.2690783954325389,-0.13362687482728408,-0.27420644379576653,0.04521153575672779
1,1,43,0.88,1.04,1.92,0.4583333333333333,0.5416666666666666,0.017975750249534017,-0.0003866325766508962,0.004114847650988748,0.004195577384653672,0.005743546345910161,0.09052664832175245,0.10908501200099546,-0.018558363679243017,0.45351382867805323,0.5464861713219468,0.8987875124767009,0.5719367104255093,0.2057423825494374,0.2097788692326836,1.3257516858931992,0.24709091694579133,0.31958529076314174,-0.2774947134165022,-0.01933162883254481,0.06573173882676468
1,1,22,0.84,0.6,1.44,0.5833333333333334,0.4166666666666667,0.05396748885527916,-0.00025598546941010825,0.009291859098447888,0.013622967864411304,0.018995328855030944,0.19512904106740564,0.2043445179661695,-0.009215476898763869,0.4884654732580319,0.5115345267419681,2.698374442763958,3.365844455244768,0.4645929549223943,0.6811483932205654,1.8888039419133507,1.1588822139157124,0.40574322147084724,-0.6123175026747001,-0.012799273470505374,0.014645241446030941
0,0,11,0.96,1.0,1.96,0.4897959183673469,0.5102040816326531,0.016304398306821483,-0.00021917773985567448,0.006274297269871426,0.006479215077976373,0.007415299409545893,0.15058313447691424,0.1619803769494093,-0.011397242472495073,0.48176811742918113,0.5182318825708189,0.8152199153410742,0.6829789217001864,0.31371486349357136,0.3239607538988187,1.4981988370412607,0.34488046509127956,0.43428545232968835,-0.4708217885527029,-0.011629839257648033,0.041665195485557055
1,1,15,1.0,1.08,2.08,0.4807692307692308,0.5192307692307693,0.040321476297032505,-5.5845702506842146e-05,0.01128284909513661,0.010558773900510545,0.016428873144946374,0.2820712273784152,0.2850868953137847,-0.0030156679353695037,0.49734142224653793,0.5026585777534619,2.0160738148516253,3.765841932770135,0.5641424547568304,0.5279386950255271,2.7957380536024194,2.774374114003382,0.4712088414692739,-0.4673127590897712,-0.002899680707086061,0.022401435102123966
0,0,10,0.88,1.04,1.92,0.4583333333333333,0.5416666666666666,0.011812074957826948,-0.0004888293780934056,0.005022833882883583,0.005171345575000603,0.005950367773993887,0.11050234542343883,0.13445498495001568,-0.02395263952657685,0.4511085471701145,0.5488914528298855,0.5906037478913474,0.5339091359358277,0.25114169414417914,0.25856727875003016,1.0310743301364778,0.26746745300762487,0.38755650373094713,-0.36000331981203304,-0.024950666173517554,0.003004575761548741
1,1,32,1.08,0.56,1.64,0.6585365853658537,0.34146341463414637,0.016688416350956997,-0.0002769982784296227,0.005985775318552054,0.012355204501179998,0.011749844284062323,0.16161593360090545,0.17297286301651998,-0.01135692941561453,0.4830285270600374,0.5169714729399625,0.8344208175478498,1.9751057702513786,0.2992887659276027,0.6177602250589999,2.8095265877992284,0.231781079382877,0.4391385317130714,-0.7274546848221397,-0.013849913921481133,0.03094640821668531
1,1,42,0.6,0.88,1.48,0.40540540540540543,0.5945945945945946,0.014900009614374654,-0.0008814348276171655,0.005663882741832373,0.005344151352241851,0.00675685613492515,0.0849582411274856,0.11757132974932072,-0.032613088621835123,0.4194856126919045,0.5805143873080955,0.7450004807187327,0.584996925548871,0.2831941370916187,0.2672075676120925,1.1414620497133945,0.2166204579580333,0.5169578185555869,-0.36209117016537273,-0.04407174138085827,0.033282620533801884
1,0,65,0.52,0.8,1.32,0.3939393939393939,0.6060606060606061,0.012588907748189063,-0.0009518337762577399,0.00527985160735547,0.005002429275606327,0.006589804059382075,0.06863807089562111,0.10004858551212653,-0.03141051461650542,0.4068968604707528,0.5931031395292471,0.6294453874094531,0.8618052374145861,0.2639925803677735,0.2501214637803163,0.8902814154580573,0.47990830201598,0.5169312540406641,-0.329906121684721,-0.047591688812887,0.0028072240517409554
1,1,50,0.36,0.4,0.76,0.47368421052631576,0.5263157894736842,0.011391450856726798,-0.0010669404774555124,0.0052586595669495894,0.006759980517420104,0.007429553422922725,0.047327936102546306,0.06759980517420104,-0.020271869071654736,0.4118060233045047,0.5881939766954953,0.5695725428363398,0.7424532649721933,0.2629329783474795,0.33799902587100517,1.1111062629580122,-0.13702730800866647,0.5834725116938333,-0.46706624571764904,-0.05334702387277562,0.06162845951652946
0,0,10,1.12,0.96,2.08,0.5384615384615384,0.46153846153846156,0.017903283417375876,-7.21826099971067e-05,0.005893897227729668,0.007038624304844768,0.008547490829692526,0.16502912237643064,0.16892698331627443,-0.003897860939843789,0.49416411187967546,0.5058358881203245,0.8951641708687939,1.3377270226598812,0.2946948613864833,0.3519312152422384,1.9587355271196627,0.4748362616080546,0.3784740300468316,-0.47236091715018247,-0.0037479432113882586,0.018578872345284676
0,0,46,0.8,0.92,1.72,0.46511627906976744,0.5348837209302325,0.0821132929038543,0.00038061488617184206,0.014255372962387266,0.01168439213662418,0.02011359559839689,0.28510745924774533,0.26874101914235615,0.01636644010538918,0.5147751964155994,0.4852248035844007,4.105664645192715,1.8968407591102214,0.7127686481193634,0.584219606831209,5.267330262323668,0.08728936208648036,1.2608038889735762,-0.8633447150756336,0.01903074430859207,0.023910720409638816
0,0,29,0.84,0.88,1.72,0.4883720930232558,0.5116279069767442,0.010551477477117904,-0.00032516944782740156,0.00537904537397618,0.00578488220717752,0.006806194904100052,0.11295995285349977,0.12726740855790544,-0.01430745570440567,0.4702210114194627,0.5297789885805373,0.5275738738558953,0.7129128924198896,0.2689522686988089,0.289244110358876,1.0483920917672584,0.6102637172713171,0.43331368957577093,-0.407282788911628,-0.016636576400471708,0.022672885475617445
0,0,10,1.68,1.36,3.04,0.5526315789473685,0.4473684210526316,0.01823390165585001,-0.000587014994210226,0.006373755485753972,0.00922014411617837,0.009282531286867063,0.2676977304016669,0.31348489995006446,-0.045787169548397566,0.4606086218365755,0.5393913781634244,0.9116950827925006,0.9802097881104789,0.3186877742876987,0.4610072058089184,1.5183400990939455,0.2628113732448679,0.46551893850933806,-0.6111169883446486,-0.030123137860787873,0.014795216895320146
1,0,26,0.52,0.72,1.24,0.41935483870967744,0.5806451612903226,0.02208540180384236,-0.0016523624604810685,0.0078097042878525706,0.008486077334277585,0.009796147843346334,0.10152615574208342,0.15274939201699653,-0.05122323627491311,0.3992761263787623,0.6007238736212377,1.1042700901921179,0.8548700853166933,0.39048521439262857,0.42430386671387926,1.5766531625303304,0.1503407969342896,0.7869439097106429,-0.5617113287579197,-0.0826181230240534,0.03739246633206944
1,1,13,0.56,0.64,1.2,0.4666666666666667,0.5333333333333333,0.013318195349739326,-0.0005874567327472147,0.005049031293734891,0.005556099801715758,0.006431042287933347,0.07068643811228847,0.08889759682745213,-0.018211158715163656,0.44294179012944424,0.5570582098705558,0.6659097674869663,0.8491575935531501,0.25245156468674457,0.2778049900857879,0.9650540317628644,0.7404224720970757,0.4065036918063378,-0.38360813112692427,-0.030351931191939425,0.016817663921325967
0,1,20,0.68,0.72,1.4,0.4857142857142857,0.5142857142857142,0.019299839265679103,0.00022510743185119136,0.008386764614253292,0.007458112414656217,0.009429568853514534,0.14257499844230598,0.1342460234638119,0.00832897497849408,0.5150439712293938,0.4849560287706061,0.9649919632839552,1.0541491463442867,0.4193382307126647,0.37290562073281086,1.963849530115183,0.7381072690501422,0.45260280521854207,-0.4845673330026625,0.011898535683562972,0.06783835859686412
1,1,39,1.0,0.96,1.96,0.5102040816326531,0.4897959183673469,0.018129178098611087,-0.0005791490038505592,0.004500079405728698,0.005894143138989391,0.006583423051183449,0.11250198514321744,0.1414594353357454,-0.02895745019252796,0.4429884859324003,0.5570115140675996,0.9064589049305544,0.9155979882157828,0.2250039702864349,0.2947071569494696,1.2893312724495607,0.6688649505899369,0.3975875497259964,-0.4258117189675752,-0.02954841856380404,0.04101684593129493
0,1,36,0.96,1.16,2.12,0.4528301886792453,0.5471698113207547,0.014573677448076028,-0.0001547918594919748,0.005979445306519684,0.005252752529224654,0.0065560581990675906,0.1435066873564724,0.15232982334751496,-0.008823135991042563,0.4850878176428484,0.5149121823571515,0.7286838724038014,0.582271328260979,0.29897226532598414,0.26263762646123273,1.2056124819622456,0.24981040459459009,0.38718126165503375,-0.37469501079530626,-0.008323713199096758,0.01802293684567371
1,1,16,0.8,0.88,1.68,0.47619047619047616,0.5238095238095238,0.016194304352235317,-0.0006979605430918278,0.006543918976662284,0.007344938337694823,0.008412285784123383,0.1308783795332457,0.1615886434292861,-0.030710263896040424,0.44749790320809135,0.5525020967919086,0.8097152176117659,0.869480585841273,0.32719594883311426,0.36724691688474115,1.6094942623007036,0.6360283784956539,0.5222638900482718,-0.5324037772029239,-0.036559837971476696,0.00494851386372159
0,1,10,0.52,0.52,1.04,0.5,0.5,0.011388960733446613,-0.001705121253770229,0.003547643039173092,0.007220211893447431,0.006593335463542019,0.046119359509250196,0.09386275461481661,-0.04774339510556641,0.3294660878487261,0.6705339121512739,0.5694480366723307,0.8085130061535439,0.1773821519586546,0.3610105946723715,1.1445628673310808,0.06343734212632679,0.390195791786163,-0.45869721127209745,-0.09181422135685847,0.006117059263923184
0,0,9,0.44,0.28,0.72,0.6111111111111112,0.3888888888888889,0.01758049574094883,0.000615856082596787,0.007478056192700581,0.010167601233280603,0.010290523119718804,0.08225861811970639,0.07117320863296422,0.011085409486742165,0.5361248696615326,0.4638751303384674,0.8790247870474416,0.9942678777409342,0.37390280963502903,0.5083800616640302,1.1537807136571654,0.47361117402649056,0.6073901389548928,-0.8634226261549918,0.03079280412983935,0.013497874323580442
1,1,38,0.88,0.76,1.64,0.5365853658536586,0.4634146341463415,0.008578007858478426,-0.00012742949153770692,0.00385218180941925,0.004735400471593131,0.005849159029555645,0.0847479998072235,0.08997260896026948,-0.005224609153045984,0.48504867516802624,0.5149513248319738,0.4289003929239213,0.9994346198707358,0.1926090904709625,0.23677002357965657,1.0357902623163273,0.24975320216373137,0.27107345480360356,-0.3406538453049539,-0.006371474576885346,0.01676029608915953
1,0,11,1.48,1.44,2.92,0.5068493150684932,0.4931506849315068,0.015435594612519782,-0.00012725547354750717,0.0046736261759464355,0.005061494946638504,0.006246446744869524,0.17292416851001813,0.18221381807898615,-0.009289649568968023,0.48692107023217596,0.513078929767824,0.771779730625989,0.6315457748182762,0.23368130879732177,0.25307474733192525,1.4033255054442653,0.3872728318755972,0.3729189739605185,-0.38257897805463875,-0.006362773677375358,0.0015495957073294144
0,0,16,1.16,1.44,2.6,0.4461538461538462,0.5538461538461539,0.01359545937185097,-0.0008284746369847184,0.004675707125683385,0.005262398834689579,0.006245821211562962,0.13559550664481818,0.18944635804882487,-0.053850851404006694,0.41716320687680963,0.5828367931231904,0.6797729685925485,0.8658471031747064,0.23378535628416924,0.26311994173447906,1.3175442406029179,0.5548760849699241,0.4028769394678671,-0.3413679030087791,-0.041423731849235916,0.0029934748096017926
0,0,26,1.96,1.72,3.68,0.532608695652174,0.4673913043478261,0.020317066614969154,2.6101971799375244e-05,0.007297675892815747,0.008257075057754236,0.009303602038776374,0.3575861187479715,0.355054227483432,0.0025318912645395097,0.5017764158863084,0.49822358411369166,1.0158533307484576,1.5190229660159495,0.36488379464078735,0.4128537528877118,1.722091385118342,0.4260406350151444,0.4832483119588621,-0.6188263730099648,0.001376027861162777,0.0006020123710588837
1,1,12,0.08,0.12,0.2,0.4,0.6,0.0213613071816047,0.0026087234099754332,0.01972618829934744,0.008802919849605906,0.015886142343947356,0.03945237659869488,0.026408759548817717,0.013043617049877165,0.5990236261690255,0.40097637383097445,1.068065359080235,0.5749495413817294,0.986309414967372,0.44014599248029534,1.4210667509373331,0.3459743854053968,1.3590536329969503,-0.5667643134154208,0.13043617049877165,0.008318915758459156
1,1,25,1.4,1.56,2.96,0.47297297297297297,0.527027027027027,0.028522128906150024,-0.0005756446494589174,0.00571087635917522,0.006261674630242803,0.007908207412723474,0.1998806725711327,0.24420531057946934,-0.044324638008336636,0.4500945315883738,0.5499054684116261,1.4261064453075012,1.278256812399596,0.28554381795876105,0.31308373151214025,1.6645040129199304,1.0398592447871668,0.39506069596219706,-0.413090167632681,-0.029949079735362594,0.00019198342571203987
1,0,30,0.36,0.6,0.96,0.375,0.625,0.008048452728998456,-0.0015529812752095096,0.0043016951066537695,0.005169319189341445,0.005661288090209196,0.038715255959883926,0.07753978784012167,-0.03882453188023774,0.3330200109552758,0.6669799890447242,0.4024226364499228,0.6574596814070286,0.21508475533268848,0.25846595946707224,0.9383084626145899,0.4252603939249839,0.33508748029906665,-0.18652845919136266,-0.08088444141716196,0.036070603386873325
0,1,47,1.12,1.24,2.36,0.4745762711864407,0.5254237288135594,0.013394123338798525,9.55361513552494e-05,0.005528541242817412,0.004808612442502341,0.006728487920395314,0.15479915479888753,0.14906698571757257,0.005732169081314964,0.5094320628675054,0.4905679371324946,0.6697061669399262,0.8931566988136643,0.2764270621408706,0.24043062212511704,0.9297346741835827,0.8811553658888305,0.3191091574106695,-0.2958996657617927,0.004857770407894037,0.021546863805479464
1,1,24,1.48,1.8,3.28,0.45121951219512196,0.5487804878048781,0.018673622245534788,-0.0005008377804769889,0.007014178313574,0.006702110470273444,0.008635016767718471,0.259524597602238,0.301594971162305,-0.04207037356006699,0.46251211336944076,0.5374878866305594,0.9336811122767394,1.270817827036734,0.3507089156787,0.3351055235136723,1.9758576014046556,0.8100662351090165,0.4877920476924011,-0.4370245064488936,-0.025652666804918893,0.012172766146890295
1,0,46,0.28,0.48,0.76,0.3684210526315789,0.631578947368421,0.011892785121305274,-0.000998133299395007,0.004413733816657999,0.00415505578375926,0.005731750585849855,0.030896136716605987,0.04986066940511112,-0.018964532688505134,0.3825824497075721,0.6174175502924278,0.5946392560652637,0.5102275183236311,0.2206866908328999,0.207752789187963,0.9706730875046407,0.38743689219432753,0.44090421549482073,-0.27778614155590753,-0.04990666496975035,0.01724854200319395
1,1,36,0.56,0.76,1.32,0.42424242424242425,0.5757575757575758,0.049936650247653425,-0.0006872075525389274,0.017442294178944443,0.014081956594291878,0.019686857398063067,0.24419211850522218,0.26755717529154566,-0.023365056786323474,0.4771713834591021,0.522828616540898,2.4968325123826713,1.8015769112201672,0.872114708947222,0.7040978297145939,3.436644342465403,0.5008013427472329,0.7078825396610126,-0.5754783501913314,-0.03540160119139921,0.08428619047167567
