class,gender,age,apex_duration_positive,apex_duration_negative,apex_duration_full,apex_duration_ratio_positive,apex_duration_ratio_negative,apex_maximum_amplitude,apex_mean_amplitude_full,apex_mean_amplitude_positive,apex_mean_amplitude_negative,apex_std_amplitude,apex_total_amplitude_positive,apex_total_amplitude_negative,apex_net_amplitude,apex_amplitude_ratio_positive,apex_amplitude_ratio_negative,apex_maximum_speed_positive,apex_maximum_speed_negative,apex_mean_speed_positive,apex_mean_speed_negative,apex_maximum_acceleration_positive,apex_maximum_acceleration_negative,apex_mean_acceleration_positive,apex_mean_acceleration_negative,apex_net_amplitude_duration_ratio,apex_left_right_amplitude_difference
1,0,9,2.16,0.24,2.4,0.9,0.1,0.0057780355448168175,0.00047099541268772035,0.0008333023695212539,0.00027779166447957265,0.0009476666184806308,0.04499832795414771,0.001666749986877436,0.043331577967270274,0.9642827128889861,0.03571728711101389,0.2889017772408409,0.024961634390513465,0.041665118476062704,0.013889583223978633,0.25708829839197755,-0.003976548278677994,0.000763647645957351,-0.01304212987002599,0.03610964830605856,0.01566349697966629
1,1,12,0.24,0.88,1.12,0.21428571428571427,0.7857142857142857,0.001085320473723117,-0.00043978317605360265,0.000334408978119131,0.0009707688006851501,0.0009365701773072052,0.002006453868714786,0.021356913615073303,-0.019350459746358517,0.08588033681818644,0.9141196631818136,0.05426602368615585,0.19412756871805548,0.016720448905956548,0.04853844003425751,0.19412756871805548,0.10433521176295146,0.020626501992089475,-0.022208383363180925,-0.03455439240421164,0.26250902846452717
1,0,10,0.64,1.12,1.76,0.36363636363636365,0.6363636363636364,0.006494624963735651,2.5569602864768935e-05,0.001704570615046204,0.0008891127419398483,0.001371678624721423,0.027273129840739263,0.024895156774315752,0.002377973066423511,0.5227913663713968,0.47720863362860316,0.32473124818678256,0.24879736647320794,0.0852285307523102,0.04445563709699241,0.22482892678983846,0.11827813524019626,0.007955799704563709,-0.018184685039002762,0.002702242120935808,0.03523313352585301
0,1,23,0.44,0.2,0.64,0.6875,0.3125,0.004184692916536226,0.00017107713036612626,0.0009776072744859254,0.0010558423695258279,0.0011440846137470533,0.01075368001934518,0.005279211847629139,0.00547446817171604,0.6707261614791008,0.32927383852089914,0.20923464582681128,0.20923464582681128,0.04888036372429627,0.052792118476291394,0.41846929165362257,0.0045418122146756446,0.010243053043778295,-0.052151099886910135,0.017107713036612626,0.03520403357538093
0,1,65,0.92,0.56,1.48,0.6216216216216216,0.3783783783783784,0.004180038932801833,0.00025041443685159024,0.0013399049496250167,0.0009670869784725469,0.001194741799340738,0.030817813841375385,0.013539217698615658,0.017278596142759728,0.6947672729991167,0.30523272700088333,0.20900194664009164,0.19536838913853383,0.06699524748125084,0.04835434892362735,0.19536838913853383,0.05625579224661781,0.0068646009989452045,-0.024118587853600278,0.023349454246972604,0.1160898287764471
1,0,45,1.8,0.2,2.0,0.9,0.1,0.006487946213650897,0.0006745371462026056,0.0012849572175211888,0.0007720206184490097,0.0012344318351107937,0.0578230747884535,0.0038601030922450486,0.05396297169620845,0.9374204892667678,0.06257951073323224,0.32439731068254485,0.074122768739604,0.06424786087605942,0.038601030922450486,0.1893374122538094,0.029430210650549515,0.0014518856639518481,-0.02148790782648735,0.05396297169620845,0.022268531194763172
0,1,42,1.44,0.0,1.44,1.0,0.0,0.012711203536053262,0.0029432397459929513,0.0029432397459929513,0.0,0.003068071849945601,0.10595663085574625,0.0,0.10595663085574625,1.0,0.0,0.6355601768026631,0.0,0.14716198729964758,0.0,0.5787038034592462,0.0,-0.004680149489678812,0.0,0.14716198729964758,0.16306771115702012
0,1,15,0.24,0.68,0.92,0.2608695652173913,0.7391304347826086,0.0024731397365277408,-0.0001601163402864876,0.0012476884338737022,0.0009018724280753003,0.0008289805680821303,0.007486130603242214,0.015331831277280106,-0.007845700674037892,0.3280805990666705,0.6719194009333295,0.12365698682638704,0.10525639415918664,0.06238442169368511,0.045093621403765015,0.12365698682638704,0.08198301673336683,0.012602361037901813,-0.022980776010291543,-0.017055871030517155,0.07618976401478382
0,1,47,1.04,1.96,3.0,0.3466666666666667,0.6533333333333333,0.001973098422064834,-0.0007506759561827216,0.0005768301047093719,0.0021444632135585767,0.002411084308058458,0.01499758272244367,0.10507869746437026,-0.0900811147419266,0.12490046076636055,0.8750995392336395,0.0986549211032417,0.6856657754737872,0.028841505235468596,0.10722316067792884,0.12760401741195304,0.5479621674375768,0.010093504100846211,-0.016319706378078606,-0.060054076494617734,0.009530056284369455
1,0,8,2.04,0.08,2.12,0.9622641509433962,0.03773584905660377,0.011042807458537696,0.0008320019513252485,0.0012558679257308665,0.0004085579557776553,0.0016445606961482343,0.06404926421227419,0.0008171159115553106,0.06323214830071888,0.9874030906303783,0.0125969093696217,0.5521403729268848,0.036336638461970105,0.06279339628654332,0.020427897788882765,0.5073948718667676,-0.00903831423159085,0.00034796891223667724,-0.04085579557776553,0.05965297009501782,0.20551435469292945
0,1,32,1.2,0.16,1.36,0.8823529411764706,0.11764705882352941,0.011529818776387368,0.0014915169941162397,0.0022882883787108716,0.0007554759050528992,0.00275215629928765,0.06864865136132614,0.0030219036202115968,0.06562674774111454,0.9578361905947284,0.04216380940527161,0.5764909388193684,0.054739757759803,0.11441441893554355,0.03777379525264496,0.29245429481555285,0.02346807778432769,0.0016688139301359367,-0.02408885581269421,0.09650992314869786,0.5501712055291347
1,1,43,0.76,1.24,2.0,0.38,0.62,0.0015829722274411928,-9.085560649821653e-05,0.0005694893011325069,0.0006509169093817398,0.0005489914240602446,0.01082029672151763,0.020178424190833932,-0.009358127469316302,0.3490562320978296,0.6509437679021705,0.07914861137205964,0.07998766007026314,0.028474465056625344,0.03254584546908699,0.11183544725656969,0.07830956267385614,0.011205403379031163,-0.026356864570798604,-0.009358127469316302,0.019973178633113944
1,1,15,0.48,0.0,0.48,1.0,0.0,0.0032090560905930765,0.00046167947993875307,0.000846412379887714,0.0,0.0007571577338740492,0.010156948558652568,0.0,0.010156948558652568,1.0,0.0,0.16045280452965383,0.0,0.042320618994385696,0.0,0.12633697819168233,0.0,0.0,0.0,0.042320618994385696,0.024524030839973676
1,1,38,0.12,0.88,1.0,0.12,0.88,0.006825536487222839,-0.0018516995425375286,0.005262844216893603,0.003916050693959405,0.004501620627406234,0.01578853265068081,0.0861531152671069,-0.07036458261642609,0.15487813835826644,0.8451218616417335,0.34127682436114193,0.8510138685845658,0.26314221084468015,0.1958025346979702,0.15463804408314963,0.6035809203118192,0.0020664769624815595,-0.04009141013735406,-0.14072916523285217,0.1104675491768046
1,0,9,0.28,0.44,0.72,0.3888888888888889,0.6111111111111112,0.0026582365876446357,-9.970707718880145e-05,0.0016712370235578064,0.001353571421358754,0.00130857303517019,0.011698659164904646,0.014889285634946292,-0.0031906264700416465,0.4399986254285526,0.5600013745714474,0.13291182938223178,0.13291182938223178,0.08356185117789032,0.06767857106793769,0.20400661647630436,0.08201853699389416,0.034424767027256,-0.06500942023127423,-0.00886285130567124,0.08084606033753595
1,0,28,0.32,0.92,1.24,0.25806451612903225,0.7419354838709677,0.0008174111331444855,-0.00010270809612941257,0.00038814104168120867,0.0003359562025770972,0.0003668852822177712,0.0031051283334496693,0.007726992659273235,-0.004621864325823566,0.28665931035442793,0.7133406896455721,0.04087055665722428,0.050299706730405624,0.019407052084060433,0.01679781012885486,0.050299706730405624,0.01935893463776428,0.007943564114949401,-0.007816745363683679,-0.00745461988036059,0.0728244134901035
0,1,21,3.0,0.36,3.36,0.8928571428571429,0.10714285714285714,0.007186832835269996,0.0007318923960180529,0.0012468202011335125,0.0009568885718799214,0.0014418305136255569,0.09351151508501343,0.008611997146919292,0.08489951793809414,0.9156707700440171,0.08432922995598295,0.3593416417634998,0.15881128766901398,0.062341010056675625,0.04784442859399607,0.3546410581784065,0.026233660093821776,0.0010159154496404814,-0.029610925036767224,0.050535427344103656,0.1523620420020217
0,0,11,1.04,1.28,2.32,0.4482758620689655,0.5517241379310345,0.0026803073555639045,-5.901622104948176e-05,0.0007960166452503253,0.0008164351597831493,0.0008308380897139726,0.020696432776508455,0.026125925113060777,-0.005429492336552322,0.44202030203863496,0.557979697961365,0.13401536777819523,0.11635094729505746,0.03980083226251626,0.040821757989157464,0.0945937142357467,0.11027657871685581,0.007672339827711732,-0.014145876557343506,-0.0046805968418554495,0.09676593175188573
0,1,22,0.64,1.24,1.88,0.3404255319148936,0.6595744680851063,0.0020514710781324164,-0.0003637849593785764,0.000890578566010887,0.0014219233459747565,0.0011831252136561094,0.014249257056174192,0.044079623725217454,-0.029830366669043262,0.24429162475409705,0.755708375245903,0.10257355390662082,0.23252094334997309,0.04452892830054435,0.07109616729873783,0.15089108173673704,0.20987919642322939,0.01504847528934683,-0.027069142863510802,-0.031734432626641766,0.17764209144152565
1,1,50,0.92,0.56,1.48,0.6216216216216216,0.3783783783783784,0.0018109397298362584,1.0088152315135621e-05,0.00045202369245753523,0.0006972136664764118,0.000607016331598478,0.01039654492652331,0.009760991330669766,0.0006355535958535441,0.5157646645836182,0.48423533541638175,0.09054698649181292,0.11141351009043565,0.02260118462287676,0.03486068332382059,0.13322013575375324,0.09253937616579555,0.008478949003862604,-0.030067477055459313,0.0008588562106128974,0.14808996289415144
1,0,11,0.32,1.24,1.56,0.20512820512820512,0.7948717948717948,0.003952148792523591,-0.0004320980852784866,0.00259488199434095,0.0015895977284873456,0.0018443785904860835,0.0207590559547276,0.049277529583107715,-0.028518473628380114,0.2964030270081213,0.7035969729918786,0.19760743962617955,0.3699784885903168,0.1297440997170475,0.0794798864243673,0.3952148792523591,0.2724891172985633,0.04549170033433378,-0.05062656465087501,-0.0365621456774104,0.035685122091679164
1,1,30,0.64,0.72,1.36,0.47058823529411764,0.5294117647058824,0.0031242665704293016,-6.668733984036263e-05,0.001050862539627516,0.001130457202532193,0.0012025546935330333,0.016813800634040255,0.020348229645579474,-0.0035344290115392196,0.4524456954457954,0.5475543045542046,0.15621332852146508,0.22011765293823427,0.052543126981375796,0.05652286012660965,0.14158178147301026,0.17786210240214873,0.005595803048822933,-0.006106793869845954,-0.005197689722851793,1.212065386912333e-05
1,0,29,0.48,0.96,1.44,0.3333333333333333,0.6666666666666666,0.0023059269181814335,-0.00037495252221652286,0.0011070795406952032,0.0017252664022742354,0.0015303080782190284,0.013284954488342438,0.04140639365458165,-0.028121439166239215,0.24290778961281156,0.7570922103871884,0.11529634590907167,0.4252509091419776,0.05535397703476016,0.08626332011371178,0.4252509091419776,0.11006953355928717,0.02328516572570305,-0.04960888974347317,-0.03905755439755446,0.1812938551610029
1,0,42,0.8,0.76,1.56,0.5128205128205128,0.48717948717948717,0.0035931811903021638,3.9235409542426325e-05,0.0013402421576768297,0.001280684860650723,0.001303675674470879,0.026804843153536595,0.024333012352363736,0.0024718308011728585,0.5241683071837815,0.47583169281621857,0.1796590595151082,0.20826928412149281,0.06701210788384149,0.06403424303253615,0.22618462583517962,0.08521889098425661,0.025942942337613097,-0.05924759245626123,0.003169013847657511,0.1840405364771399
0,1,12,0.76,0.52,1.28,0.59375,0.40625,0.001741399033217239,6.0246024352177595e-05,0.0006033567163603651,0.0005481587582684731,0.0005067190950411942,0.011463777610846937,0.00712606385749015,0.004337713753356787,0.6166689280472064,0.3833310719527936,0.08706995166086196,0.07869796586392752,0.030167835818018254,0.027407937913423656,0.07869796586392752,0.0545502891104499,0.004308504650354832,-0.019222559209275403,0.006777677739619979,0.7598259234280045
1,1,10,0.0,0.08,0.08,0.0,1.0,0.0,-0.0001920695562846464,0.0,0.000960347781423232,0.0005523443218101657,0.0,0.001920695562846464,-0.001920695562846464,0.0,1.0,0.0,0.08786286670771637,0.0,0.0480173890711616,0.0,0.07969095527310954,0.0,-0.004085955717303413,-0.0480173890711616,1.5226946180065681
1,1,26,0.32,0.12,0.44,0.7272727272727273,0.2727272727272727,0.0026691495453978753,0.00032982138608014246,0.0010938544027622732,0.0007181358334984456,0.0009105321330187683,0.008750835222098186,0.0021544075004953367,0.006596427721602849,0.8024429574564327,0.19755704254356735,0.13345747726989377,0.04043558352564425,0.05469272013811366,0.03590679167492228,0.12661219690421888,0.006793187776082954,0.004205299468695162,-0.033642395749561294,0.02998376237092204,0.7939945042478885
1,0,34,0.28,0.68,0.96,0.2916666666666667,0.7083333333333334,0.00312340213657214,-0.00012457160822713887,0.0015428545802598068,0.0009503859538579776,0.0011259913882407675,0.010799982061818647,0.01615656121558562,-0.005356579153766972,0.40064417572677047,0.5993558242732295,0.156170106828607,0.15993839428762868,0.07714272901299034,0.04751929769289888,0.156170106828607,0.1411945961961425,0.007237324994014527,-0.010643124991197834,-0.01115953990368119,0.16548654973219357
0,1,39,0.04,0.12,0.16,0.25,0.75,4.353040042870404e-05,-0.00013859132605205276,4.353040042870404e-05,0.0006150725463684633,0.0003716716141638454,4.353040042870404e-05,0.0018452176391053898,-0.0018016872386766858,0.023047224678756986,0.976952775321243,0.002176520021435202,0.06376874780099628,0.002176520021435202,0.030753627318423165,0.002176520021435202,0.03745313366815828,0.0,-0.008771871377612669,-0.022521090483458572,0.11321884982059416
0,1,24,1.88,1.28,3.16,0.5949367088607594,0.4050632911392405,0.0027355893004999965,0.0001489963835480211,0.0007744192738550771,0.0005600673222260627,0.0007542883169830537,0.036397705871188624,0.017922154311234006,0.018475551559954617,0.6700625839049299,0.3299374160950701,0.13677946502499982,0.13916124294924836,0.03872096369275386,0.028003366111303135,0.13916124294924836,0.07208849065383216,0.006643732980842211,-0.018893115664270037,0.011693387063262416,0.14100876098622467
1,0,26,0.32,1.28,1.6,0.2,0.8,0.0017500926819079554,-0.00011371146677688388,0.000565908904860371,0.00039377454312630386,0.00048251721112314584,0.004527271238882968,0.012600785380041724,-0.008073514141158755,0.2643190257720664,0.7356809742279335,0.08750463409539777,0.10164379647599753,0.028295445243018552,0.019688727156315193,0.08750463409539777,0.05978253777543796,0.006771124249413834,-0.008394836824437805,-0.010091892676448444,0.051799879633931664
0,0,10,0.2,1.52,1.72,0.11627906976744186,0.8837209302325582,0.0013149086869480575,-0.0003707637016255501,0.0004730504930478663,0.0008525555867607603,0.0008324675850222352,0.0023652524652393314,0.03239711229690889,-0.03003185983166956,0.06804060890054262,0.9319593910994574,0.06574543434740288,0.21639466090775938,0.023652524652393314,0.04262777933803802,0.07951778171659818,0.17852799898367966,0.0067054404592724656,-0.00741127629709062,-0.034920767246127395,0.052569771823770754
0,0,25,0.0,0.04,0.04,0.0,1.0,0.0,-0.00013513372761320142,0.0,0.0014864710037452156,0.0004481878710150779,0.0,0.0014864710037452156,-0.0014864710037452156,0.0,1.0,0.0,0.07432355018726078,0.0,0.07432355018726078,0.07432355018726078,-0.07432355018726078,0.008258172243028975,-0.07432355018726078,-0.07432355018726078,6.340705476960025
1,1,46,0.16,1.84,2.0,0.08,0.92,0.0008765966721083762,-0.0003211341855030771,0.000580936924134412,0.0005391987104728923,0.0005339299882771549,0.002323747696537648,0.024803140681753044,-0.022479392985215396,0.08566215424830347,0.9143378457516965,0.04382983360541881,0.10985604599999532,0.0290468462067206,0.026959935523644615,0.0876112804726159,0.0675641646673053,0.012501909886517367,-0.006757562922269777,-0.022479392985215396,0.2110732749428371
1,1,8,1.72,2.88,4.6,0.3739130434782609,0.6260869565217392,0.012134523241265627,9.147348863512079e-05,0.0024636251505085957,0.0012121568026431245,0.001928824883076238,0.10593588147186961,0.08727528979030497,0.018660591681564642,0.5482906644570864,0.45170933554291365,0.6067261620632813,0.3782027001399957,0.12318125752542979,0.06060784013215623,0.567033986195703,0.28323291211825863,0.00977673494904994,-0.01851536329197232,0.008113300731115061,0.05251926847022629
1,0,10,0.52,0.92,1.44,0.3611111111111111,0.6388888888888888,0.00216120395031294,-0.00014281243631219585,0.0005562826328550951,0.0007366486911454589,0.000660120869091296,0.007231674227116236,0.016942919896345554,-0.009711245669229318,0.29914356328728564,0.7008564367127144,0.108060197515647,0.13768262161450995,0.027814131642754755,0.03683243455727294,0.108060197515647,0.11025245723541577,0.004656312197254264,-0.008348369860616822,-0.013487841207262942,0.8425911909326863
0,1,53,1.68,0.12,1.8,0.9333333333333333,0.06666666666666667,0.006231143525948224,0.0007046028044433154,0.001267055067138378,0.001298038836259933,0.0013265469601555905,0.05321631281981187,0.003894116508779799,0.049322196311032074,0.931814266596132,0.06818573340386806,0.3115571762974112,0.14949735112622098,0.0633527533569189,0.06490194181299665,0.29899470225244196,-0.0011992557961859607,0.004949219783963303,-0.10928258717925465,0.05480244034559119,0.25490788434227973
0,0,30,0.0,0.04,0.04,0.0,1.0,0.0,-7.966409006575821e-05,0.0,0.0009559690807890986,0.00027596450306527256,0.0,0.0009559690807890986,-0.0009559690807890986,0.0,1.0,0.0,0.04779845403945493,0.0,0.04779845403945493,0.0,-0.04779845403945493,0.0,-0.04779845403945493,-0.04779845403945493,3.0784471004362075
0,1,35,0.48,0.36,0.84,0.5714285714285714,0.42857142857142855,0.001286586957551683,-9.194214553082484e-05,0.0004019625586774156,0.0009956608058906784,0.0007659855472774153,0.004823550704128987,0.008960947253016105,-0.004137396548887118,0.3499257440586536,0.6500742559413464,0.06432934787758415,0.20589712971604834,0.02009812793387078,0.04978304029453392,0.20589712971604834,-0.0025642311065832146,0.008279711062229815,-0.04117610303172962,-0.009850944164016948,0.2132309947793692
0,0,8,0.76,1.24,2.0,0.38,0.62,0.003911934836127173,-0.0001757717635186649,0.001028424851844944,0.0011916605410774762,0.00111544922197813,0.019540072185053936,0.03694147677340176,-0.017401404588347824,0.34595496308761636,0.6540450369123837,0.19559674180635866,0.24703653765528744,0.0514212425922472,0.059583027053873805,0.18053456694230308,0.23741393054697024,0.006388684621515572,-0.01425630783688693,-0.017401404588347824,0.17423026453082371
1,0,11,0.52,1.52,2.04,0.2549019607843137,0.7450980392156863,0.0033240275489134774,-0.00027465803404610095,0.000992362236443987,0.000924947627144895,0.0010086823672274716,0.012900709073771832,0.03514800983150601,-0.02224730075773418,0.2684922588509383,0.7315077411490617,0.16620137744567387,0.17208366314999668,0.04961811182219936,0.04624738135724475,0.32999622641058934,0.12224532614266703,0.013364882138749978,-0.014771711837565765,-0.021811079174249196,0.294096210617925
1,0,9,0.2,0.76,0.96,0.20833333333333334,0.7916666666666666,0.00386819389050852,-0.0002464964584716821,0.001312294867754682,0.0008902276628728451,0.001223132827706353,0.00656147433877341,0.016914325594584056,-0.010352851255810647,0.27949949979979233,0.7205005002002077,0.193409694525426,0.2871059942771037,0.0656147433877341,0.04451138314364225,0.193409694525426,0.2005067692260054,0.015041951717195438,-0.018088975360857306,-0.02156844011627218,0.617216487026031
1,1,58,0.68,0.8,1.48,0.4594594594594595,0.5405405405405406,0.00342310548061453,-1.5723511607383978e-06,0.0007505189087926431,0.0006432084488622203,0.0007535760240481225,0.012758821449474933,0.012864168977244406,-0.00010534752776947265,0.4979442772678942,0.5020557227321059,0.1711552740307265,0.08923905065579829,0.037525945439632155,0.032160422443111014,0.1711552740307265,0.04956751776434287,0.01395891994952733,-0.03210551588391286,-0.00014236152401280087,0.026446084116771174
1,0,9,2.2,0.96,3.16,0.6962025316455697,0.3037974683544304,0.004476468867215533,0.0003560826059915311,0.0010334864914833032,0.00048413608627738414,0.0009814516444410614,0.056841757031581674,0.01161926607065722,0.045222490960924455,0.8302791056262022,0.1697208943737978,0.22382344336077664,0.17170020176535128,0.051674324574165154,0.024206804313869207,0.21126588459246531,0.1373613905517268,0.0023791508593292883,-0.010111391152149476,0.028621829722104086,0.10933682857509067
1,1,23,0.16,1.0,1.16,0.13793103448275862,0.8620689655172413,0.0186663959712301,-0.0003117106899647998,0.006704540146972887,0.0017086162310438536,0.0033760524096584413,0.02681816058789155,0.04271540577609634,-0.01589724518820479,0.38568653946938836,0.6143134605306116,0.9333197985615049,0.48530449415564725,0.33522700734864436,0.08543081155219268,0.8764328159033496,0.42841751149749197,0.021366315498109703,-0.021919472008193285,-0.027409043427939293,0.7190325109841618
0,0,14,1.6,3.28,4.88,0.32786885245901637,0.6721311475409836,0.012941012767394677,-0.00019657465520429398,0.0017598122225575524,0.0013139228462331458,0.0018583824256153763,0.0703924889023021,0.10774167339111795,-0.037349184488815856,0.39516557630508065,0.6048344236949194,0.6470506383697339,0.3652709958004374,0.08799061112787762,0.06569614231165728,0.4621219764816331,0.24723115173415633,0.0024295632194831513,-0.0033906255486816877,-0.015307042823285186,0.33522421495255533
0,0,41,0.36,1.6,1.96,0.1836734693877551,0.8163265306122449,0.0016288910265077616,-0.00020172597264003593,0.0005255234355053694,0.0005721262114287889,0.0005579823682360062,0.0047297109195483245,0.022885048457151558,-0.018155337537603233,0.17127474677686477,0.8287252532231352,0.08144455132538808,0.11663154632667316,0.02627617177526847,0.028606310571439447,0.16288910265077616,0.0818678478273771,0.01510824911591697,-0.01883057952690198,-0.01852585463020738,0.1174246193894753
1,1,47,0.16,1.12,1.28,0.125,0.875,0.0027232487707185005,-0.0009461968828125333,0.0006925738506829981,0.001450648954115476,0.0014336514949307537,0.0027702954027319926,0.040618170715233326,-0.03784787531250133,0.0638486595769499,0.9361513404230501,0.13616243853592502,0.27476101906622197,0.03462869253414991,0.0725324477057738,0.13616243853592502,0.26286972708871037,0.008609328275417787,-0.005968797419395243,-0.05913730517578333,0.4511330202572106
0,0,27,0.28,0.0,0.28,1.0,0.0,0.001116063752107821,0.0004954335818431312,0.0006369860337983115,0.0,0.0004484458540302594,0.00445890223658818,0.0,0.00445890223658818,1.0,0.0,0.05580318760539105,0.0,0.03184930168991557,0.0,0.05580318760539105,0.0,0.002664424838228624,0.0,0.03184930168991557,0.043504884354799093
1,1,13,0.12,1.4,1.52,0.07894736842105263,0.9210526315789473,0.0009898317513868937,-0.0007492668999974905,0.0007833161317323256,0.0011589302941448284,0.0013751297710826215,0.002349948395196977,0.040562560295068995,-0.03821261189987202,0.054761384661951164,0.9452386153380489,0.049491587569344686,0.3124057301437888,0.03916580658661628,0.05794651470724142,0.053488453288808024,0.29416637473593243,0.009728226291660924,-0.0046496840840104525,-0.050279752499831604,0.13507655323409856
0,1,41,1.2,3.28,4.48,0.26785714285714285,0.7321428571428571,0.003629914367912601,-9.445707779898596e-05,0.0006545182240489907,0.00045025843852053844,0.000562456673361402,0.01963554672146972,0.03692119195868415,-0.01728564523721443,0.3471831505793661,0.6528168494206339,0.18149571839563006,0.13358536343587857,0.03272591120244953,0.022512921926026924,0.18149571839563006,0.055670595334017525,0.0097712862011195,-0.012029221473935113,-0.007716805909470728,0.023318931689586413
1,1,24,1.12,0.0,1.12,1.0,0.0,0.004794843117089109,0.000673444058961293,0.0010342176619762714,0.0,0.0009598741671950782,0.0289580945353356,0.0,0.0289580945353356,1.0,0.0,0.23974215585445546,0.0,0.05171088309881357,0.0,0.20647256913296497,0.0,0.0,0.0,0.05171088309881357,0.1906799472109181
1,1,24,0.2,1.04,1.24,0.16129032258064516,0.8387096774193549,0.001313591235971634,-0.0003177705886749141,0.0005127504470615829,0.0005997056296530536,0.0006394598042928745,0.0025637522353079145,0.015592346370979393,-0.013028594135671479,0.14120611982246606,0.858793880177534,0.0656795617985817,0.1204748585029336,0.025637522353079145,0.029985281482652677,0.0656795617985817,0.10752480561634914,0.017032869941736663,-0.011084480445983091,-0.021013861509147545,0.639331555450095
0,0,13,0.72,0.72,1.44,0.5,0.5,0.008612417205708378,0.0002405607125634819,0.002208558160548885,0.0016606143152653988,0.002785178196701883,0.039754046889879935,0.029891057674777177,0.009862989215102758,0.5708089195698325,0.4291910804301675,0.4306208602854189,0.36781129625516606,0.11042790802744426,0.08303071576326994,0.28902410362695585,0.28460333570780594,-0.008994964143144914,-0.02138010778307954,0.013698596132087163,0.17851158060562217
0,1,46,0.08,0.0,0.08,1.0,0.0,0.002078129442627863,0.0002528926742721094,0.0012644633713605469,0.0,0.0006567845189577568,0.0025289267427210937,0.0,0.0025289267427210937,1.0,0.0,0.10390647213139315,0.0,0.06322316856802734,0.0,0.10390647213139315,0.0,0.0,0.0,0.06322316856802734,2.553147800589173
0,0,28,0.72,1.72,2.44,0.29508196721311475,0.7049180327868853,0.001998040860669237,-0.00015635283663104516,0.0007706895999684241,0.0006862254991287476,0.0007085334013595189,0.013872412799431633,0.029507696462536148,-0.015635283663104516,0.3197874103003668,0.6802125896996332,0.09990204303346184,0.11985150046017745,0.0385344799984212,0.03431127495643738,0.1774393309848188,0.05687277092912835,0.019202447790333196,-0.02500783898275951,-0.01281580628123321,0.04077433123148875
0,0,13,0.2,1.08,1.28,0.15625,0.84375,0.000555666330052329,-0.00019239755532004152,0.0003433731947827479,0.00044838273930355484,0.00042411454462022697,0.0017168659739137393,0.01210633396119598,-0.010389467987282242,0.12420177541909451,0.8757982245809055,0.02778331650261645,0.08557573582648192,0.017168659739137393,0.022419136965177743,0.03034589300746071,0.07135049376909564,0.0077716170128275894,-0.007793508569572023,-0.016233543730128502,0.44716919758922113
1,0,58,0.12,1.08,1.2,0.1,0.9,0.0020733076377453807,-0.0006573933501492762,0.0008711482871998818,0.0010950582302859248,0.0011841333367714638,0.0026134448615996453,0.029566572217719966,-0.02695312735612032,0.08121328385742739,0.9187867161425726,0.10366538188726904,0.29367002817375365,0.043557414359994086,0.05475291151429623,0.07956650231805695,0.2435951780252077,0.01134393647161733,-0.006382898637288906,-0.0449218789268672,0.7369634193933265
0,1,23,0.12,0.08,0.2,0.6,0.4,0.0009572625481671926,0.0,0.0006169173621753954,0.0009253760432630931,0.0006103962528415989,0.0018507520865261862,0.0018507520865261862,0.0,0.5,0.5,0.04786312740835963,0.08116350321663579,0.03084586810876977,0.046268802163154654,0.03330037580827616,-0.011374101109673518,0.0012637890121859465,-0.046268802163154654,0.0,0.5131419572171325
0,0,46,1.96,1.16,3.12,0.6282051282051282,0.3717948717948718,0.018576596163919934,0.0003573934292068534,0.0016800642170909975,0.0013475359208079177,0.0022768708467592984,0.08232314663745888,0.039078541703429615,0.04324460493402926,0.6781054511062526,0.3218945488937474,0.9288298081959967,0.3601320383653517,0.08400321085454987,0.06737679604039588,0.9088228741657767,0.3435243466983873,0.00249595099707734,-0.008338112289018576,0.027720900598736702,0.10993653024473869
0,0,9,0.16,0.52,0.68,0.23529411764705882,0.7647058823529411,0.0005965483240194525,-0.00024328192677221713,0.00019193614768975298,0.0006766190903263213,0.0006532516992753072,0.0007677445907590119,0.008796048174242177,-0.008028303583483165,0.08027616340334999,0.91972383659665,0.029827416200972623,0.13059843614156574,0.009596807384487649,0.03383095451631606,0.0737701359336318,0.06568929199564644,0.008239322701209558,-0.012042087024844737,-0.023612657598479896,0.1134146247786059
0,0,44,2.0,0.36,2.36,0.847457627118644,0.15254237288135594,0.0047347643930035765,0.0004152174985108441,0.0009641787876839692,0.0006507505040102619,0.0009102155008079003,0.04820893938419846,0.005856754536092357,0.0423521848481061,0.8916733678711868,0.10832663212881323,0.23673821965017883,0.08540647901327247,0.04820893938419846,0.03253752520051309,0.17434237396742325,-0.001013622093642974,0.004800432672165702,-0.04907108953769384,0.035891682074666184,0.032458126240292866
1,1,43,0.12,0.04,0.16,0.75,0.25,0.002724278113216516,0.0003518404492966698,0.0013074312492671696,0.00040388925483481053,0.0008907340286337433,0.0039222937478015085,0.00040388925483481053,0.003518404492966698,0.9066407374379017,0.09335926256209821,0.1362139056608258,0.020194462741740526,0.06537156246335847,0.020194462741740526,0.1362139056608258,-0.020194462741740526,0.002524307842717566,-0.020194462741740526,0.043980056162083725,0.0711337220064081
